epoch,train_loss,val_loss,val_AUROC,dataset,variant,seed
19,0.9289317679405212,0.7183921947365716,0.8714071397850848,rel-stack,sage-basis1,43
20,0.929994935274124,0.7456275542222318,0.8751812452641472,rel-stack,sage-basis1,43
21,0.9209171675443648,0.7349306320150694,0.8734303198990316,rel-stack,sage-basis1,43
22,0.9224937797784806,0.7635554637582529,0.8726430695548141,rel-stack,sage-basis1,43
23,0.9255236524343492,0.7401277257927826,0.868920077093405,rel-stack,sage-basis1,43
24,0.9224451206922532,0.7052325499909264,0.8743165349090798,rel-stack,sage-basis1,43
25,0.9179167395830156,0.7419213420223623,0.8722149352655196,rel-stack,sage-basis1,43
26,0.9194238638877869,0.7432066853202525,0.8769969008587976,rel-stack,sage-basis1,43
27,0.9147764021158218,0.7387471525442033,0.8756887014284207,rel-stack,sage-basis1,43
28,0.912904824733734,0.7368112673007307,0.8765792864747023,rel-stack,sage-basis1,43
29,0.9072061973810196,0.8101733731372016,0.877423382091155,rel-stack,sage-basis1,43
30,0.921689689874649,0.763671147681418,0.872500551188842,rel-stack,sage-basis1,43
1,1.0917242829799652,0.7778558188251087,0.834376290456412,rel-stack,sage-basis1,44
2,1.0303612891435625,0.7926830566000371,0.8453179116096983,rel-stack,sage-basis1,44
3,1.0209139415025712,0.7596987484111672,0.8448018595493523,rel-stack,sage-basis1,44
4,1.011789160013199,0.8492461687752179,0.8426656898865087,rel-stack,sage-basis1,44
5,0.9984741785526275,0.8225058265739963,0.8510391018960056,rel-stack,sage-basis1,44
6,0.9992683695554734,0.7949031481430644,0.8504097197321758,rel-stack,sage-basis1,44
7,0.987565595149994,0.804652737719672,0.852535391862019,rel-stack,sage-basis1,44
8,0.9772027590274812,0.7798619798961139,0.8555431028580698,rel-stack,sage-basis1,44
9,0.971517075419426,0.7398804924672558,0.8580699706636336,rel-stack,sage-basis1,44
10,0.9590363396406174,0.8083091610599131,0.8580553193589916,rel-stack,sage-basis1,44
11,0.959714117884636,0.7516094973044736,0.8632162501194366,rel-stack,sage-basis1,44
12,0.9527693350315094,0.7839039196925504,0.8603115233276637,rel-stack,sage-basis1,44
13,0.9485508676767348,0.7472876516126451,0.8600945850841257,rel-stack,sage-basis1,44
14,0.9554698039293288,0.748042127206212,0.8633852671123994,rel-stack,sage-basis1,44
