epoch,train_loss,val_loss,val_AUROC,check,dataset,variant,seed,done
21,0.9274802091121673,0.8145578673907689,0.8748046092914914,A2_homo_hetero_longer,rel-stack,SAGE-hetero,43,False
22,0.9293472608327865,0.6962651337186495,0.8736109356343527,A2_homo_hetero_longer,rel-stack,SAGE-hetero,43,True
1,1.0568885090351106,0.7817571257196722,0.8371891843422824,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
2,0.9925216929912567,0.7864059642666862,0.8483575551913327,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
3,0.9844289373159408,0.8193319415052732,0.8618203019524014,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
4,0.9689657152891159,0.779994113104684,0.8553525339799277,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
5,0.9610122214555741,0.7754897081426212,0.8670416749375445,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
6,0.9536099871397018,0.72419169261342,0.8715949295389327,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
7,0.948767145395279,0.7178911376921904,0.8712290073638691,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
8,0.9451885710954666,0.7413669212588242,0.871488979775368,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
9,0.9422777210474014,0.72792324015782,0.863499653680843,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
10,0.9475274834632873,0.74706885058965,0.872240842272133,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
11,0.9398341211080551,0.6921436385739417,0.867276896239386,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
12,0.9403487151861191,0.7385597702647958,0.8756692848453601,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
13,0.9346415628194809,0.7513186030444645,0.8787129231074426,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
14,0.9326711409091949,0.7124075213713306,0.8748113632098343,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
15,0.9223281775712967,0.7391101446534906,0.8769278751670266,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
16,0.9268394068479539,0.8144580973755746,0.8763388773084587,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
17,0.9285529633760452,0.7074042840727738,0.8795926874667366,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
18,0.9229236812591552,0.7344084115965026,0.8787216930095086,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
19,0.9198483451604843,0.7225196785515263,0.8785114266529167,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
20,0.9134360698461532,0.7381275328142303,0.8769663404347615,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
21,0.9127924122810364,0.7441228771848338,0.8773032558107301,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
22,0.9133597649335862,0.7404586004004592,0.8781916284950962,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,False
23,0.9046938267946243,0.6804226023100671,0.8735104397157802,A2_homo_hetero_longer,rel-stack,SAGE-homo,44,True
1,1.0734780331850051,0.7746293993578071,0.8270584261465144,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
2,1.0114961627721786,0.7935534250878152,0.8445302038782982,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
3,1.005720369696617,0.7828090614860966,0.8501945091195721,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
4,0.9887163721323013,0.737169355508827,0.8484653171030287,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
5,0.9818769229650497,0.8396801274447214,0.8426144500930601,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
6,0.9727997555732727,0.7401407151704743,0.8556617451159513,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
7,0.9885504287481308,0.770766308265073,0.8521044610478312,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
8,0.9774043856859207,0.7347198919880957,0.8526910799958897,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
9,0.9626510573625564,0.767936897242353,0.8641837408431894,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
10,0.9680434976816177,0.7422709259248915,0.8595984417952215,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
11,0.9565563123226166,0.7238411683411825,0.8650740350508824,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
12,0.9522006038427353,0.7300456132562387,0.8661791247425948,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
13,0.9414343874454498,0.8147258723065967,0.8654665105405348,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
14,0.9452505130767822,0.7608901306632019,0.8685941240950189,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
15,0.9390303294658661,0.7485752976721242,0.8670230513246536,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
16,0.9348392895460129,0.7432025596499443,0.8624589337776789,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
17,0.9322724342346191,0.7488092691415832,0.8602718549327745,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
18,0.9378692594766617,0.7472695385416349,0.8710200485380273,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
19,0.9257935732603073,0.7285545255456652,0.8670645219244743,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
20,0.9324125570058822,0.7446340943376223,0.8716722105721896,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
21,0.9153741661310196,0.7298049689048812,0.86534034376634,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
22,0.9194400688409805,0.7450278394279026,0.876365440566247,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
23,0.9196008332967758,0.7329781317994708,0.874575898299602,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
24,0.9112967005968093,0.7467015387401694,0.8723240121653655,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
25,0.9093655943870544,0.7149257725548177,0.8717620448949682,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
26,0.9095559085607529,0.7272613587833586,0.8777300403106758,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
27,0.9097242165803909,0.7002447488762084,0.8706613848986868,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
28,0.909364471077919,0.7261776129404703,0.8747366027776816,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
29,0.9022803410291672,0.7400436195589247,0.8748603483827686,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,False
30,0.8997934818267822,0.7189834449617636,0.8698108112876813,A2_homo_hetero_longer,rel-stack,SAGE-hetero,44,True
1,1.0723602435588837,0.8662248699083215,0.8378197348320676,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,False
2,1.018019879579544,0.8476944308550585,0.8440290293303855,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,False
3,1.0007602699995042,0.8392348147573925,0.8506334392378554,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,False
4,0.9924067178964615,0.789943769041981,0.8470059785526078,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,False
5,0.9763439174890518,0.7759805401521069,0.8447198679252749,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,False
6,0.9763249942064285,0.84121350713429,0.8589350091442883,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,False
7,0.9695977354049683,0.769985429055634,0.8643251505424039,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,False
8,0.9692383102178573,0.7380231746605465,0.8582769159915521,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,False
9,0.9631353513002395,0.7697312157778513,0.8536177091407988,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,False
10,0.9613791904449462,0.7520110394273486,0.8516570344654716,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,42,True
1,1.0812217906713486,0.7691066761811575,0.8504928473668097,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,False
2,1.0160610615015029,0.752412407703343,0.8415875338367703,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,False
3,0.9904630525112152,0.7946101137924761,0.8531786696473198,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,False
4,0.9805460736751557,0.7805673439233076,0.8522085539188669,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,False
5,0.9844179090261459,0.7124958868537631,0.8566863396351294,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,False
6,0.9739380923509597,0.7984662304321924,0.8522691825785578,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,False
7,0.9747476757764816,0.715428949821563,0.8534140972705535,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,False
8,0.9672760472297669,0.705552814971833,0.8673915413310196,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,False
9,0.954475484251976,0.7718396406798136,0.8643644236951081,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,False
10,0.9514685549736023,0.7434036378704366,0.8677778172357081,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,43,True
1,1.0795778955221176,0.7943190204955283,0.8110476400220884,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,False
2,1.0133581480979919,0.712610332383996,0.8458104082301414,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,False
3,0.9983675630092621,0.7645195048479807,0.8443856745002027,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,False
4,0.9855150537490844,0.7903896701477823,0.85154653320228,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,False
5,0.9769592579603196,0.7870890148693607,0.8460742808616917,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,False
6,0.9805277005434037,0.745647830445142,0.8513927119041382,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,False
7,0.9724613912105561,0.7926947369816757,0.852302422694892,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,False
8,0.969220445394516,0.7597642046000276,0.8583809790329886,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,False
9,0.9635791029930115,0.7484747189141455,0.8639884315446277,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,False
10,0.9493785039186478,0.784892159381083,0.8655964582163858,A2_mean_aggregation,rel-stack,SAGE-hetero-mean,44,True
1,0.49329283088445663,0.4896622598171234,0.6613503455608718,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,False
2,0.47324731200933456,0.4772871881723404,0.6782642881714088,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,False
3,0.4640965995689233,0.47856564819812775,0.6766693918396705,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,False
4,0.4576166595021884,0.483031302690506,0.6744624484562565,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,False
5,0.45481160407265026,0.47280336916446686,0.6819767779520103,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,False
6,0.44619080424308777,0.48947298526763916,0.6765443019312989,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,False
7,0.4435138205687205,0.4821571111679077,0.6822314252654809,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,False
8,0.4361908808350563,0.4747520238161087,0.6790282301118215,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,False
9,0.43699287498990697,0.4744551181793213,0.6861092124250019,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,False
10,0.4306068904697895,0.48322324454784393,0.6779426284070247,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,42,True
1,0.49505312864979106,0.49083615839481354,0.6697849793825026,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,43,False
2,0.47266235078374547,0.47915780544281006,0.6775494886949996,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,43,False
3,0.46400025486946106,0.47652359306812286,0.6895715223888599,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,43,False
4,0.45937104026476544,0.48772117495536804,0.6863906647188383,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,43,False
5,0.452976015706857,0.48108920454978943,0.6889862803175497,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,43,False
6,0.44465189923842746,0.4720548242330551,0.6841435138648762,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,43,True
1,0.4933656280239423,0.4925876557826996,0.6632311616831741,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,44,False
2,0.47061630462606746,0.47604936361312866,0.6778220059953807,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,44,False
3,0.4642189455529054,0.482615202665329,0.6792918124187474,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,44,False
4,0.45668794090549153,0.47906869649887085,0.6696732919643137,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,44,False
5,0.4581165922184785,0.4979763925075531,0.6749583405930155,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,44,False
6,0.4472179723282655,0.49482882022857666,0.6720723377070126,A2_mean_aggregation,rel-trial,SAGE-hetero-mean,44,True
1,1.3145270744959514,1.032105803489685,0.7255107289829511,A3_llm,rel-stack,longer,42,False
2,1.2807913223902385,0.9662707448005676,0.7258873456790124,A3_llm,rel-stack,longer,42,False
3,1.2043524185816448,0.9440382122993469,0.7395006613756614,A3_llm,rel-stack,longer,42,False
4,1.1662174264589946,0.9069522023200989,0.7417419900058789,A3_llm,rel-stack,longer,42,False
5,1.12710539996624,0.8766191005706787,0.7585519547325102,A3_llm,rel-stack,longer,42,False
6,1.081422969698906,0.9808943569660187,0.7703740446796002,A3_llm,rel-stack,longer,42,False
7,1.0518308132886887,0.9043728858232498,0.7725602586713698,A3_llm,rel-stack,longer,42,False
8,1.0125753929217656,0.8679155856370926,0.7754997060552616,A3_llm,rel-stack,longer,42,False
9,0.9480170160531998,0.852209284901619,0.7769694297472075,A3_llm,rel-stack,longer,42,False
10,0.9297652890284857,0.8206957131624222,0.7686103762492651,A3_llm,rel-stack,longer,42,False
11,0.8877371499935786,0.9055897146463394,0.781332671957672,A3_llm,rel-stack,longer,42,False
12,0.8232131948073705,0.9184803068637848,0.7730930335097002,A3_llm,rel-stack,longer,42,False
13,0.7600396573543549,1.0063779950141907,0.7782554379776602,A3_llm,rel-stack,longer,42,False
14,0.7265545179446539,1.1508272290229797,0.7726613021751911,A3_llm,rel-stack,longer,42,False
15,0.6859447459379832,1.2318664193153381,0.77758487654321,A3_llm,rel-stack,longer,42,False
16,0.6164472748835882,1.3111439645290375,0.7710537918871252,A3_llm,rel-stack,longer,42,False
17,0.5918636620044708,1.2236690372228622,0.7709619341563787,A3_llm,rel-stack,longer,42,True
1,1.3254976272583008,1.0277594923973083,0.7204126249265138,A3_llm,rel-stack,longer,43,False
2,1.302029420932134,0.9793831259012222,0.7235817166372721,A3_llm,rel-stack,longer,43,False
3,1.2054332594076793,0.9485617130994797,0.7401252939447384,A3_llm,rel-stack,longer,43,False
4,1.1673889408508937,1.0311889350414276,0.753233392122281,A3_llm,rel-stack,longer,43,False
5,1.1138408184051514,0.9038393944501877,0.7659281305114638,A3_llm,rel-stack,longer,43,False
6,1.0506132046381633,0.8507446646690369,0.7756191211052322,A3_llm,rel-stack,longer,43,False
7,0.996700718998909,0.9026599228382111,0.7743422986478543,A3_llm,rel-stack,longer,43,False
8,0.9645901024341583,0.8442176729440689,0.7712650646678425,A3_llm,rel-stack,longer,43,False
9,0.8892242262760798,0.8456266075372696,0.7664241622574957,A3_llm,rel-stack,longer,43,False
10,0.8812945882479349,0.8973482400178909,0.7768500146972369,A3_llm,rel-stack,longer,43,False
11,0.7982259889443716,0.9748780876398087,0.7738278953556732,A3_llm,rel-stack,longer,43,False
12,0.7263934363921484,1.11701500415802,0.7719356261022928,A3_llm,rel-stack,longer,43,False
13,0.6719068810343742,1.1875905990600586,0.7639072604350382,A3_llm,rel-stack,longer,43,False
14,0.6561553254723549,1.3402757346630096,0.7460225602586714,A3_llm,rel-stack,longer,43,False
15,0.5817676062385241,1.68605737388134,0.7342463991769547,A3_llm,rel-stack,longer,43,False
16,0.6012852589289347,1.6360024809837341,0.7538396531452087,A3_llm,rel-stack,longer,43,True
1,1.3154618839422862,1.0322336703538895,0.7230305702527925,A3_llm,rel-stack,longer,44,False
2,1.2820952236652374,0.955676257610321,0.725951646090535,A3_llm,rel-stack,longer,44,False
3,1.182948390642802,1.0230922996997833,0.7421002351557907,A3_llm,rel-stack,longer,44,False
4,1.17304161687692,0.87823186814785,0.7435883303938858,A3_llm,rel-stack,longer,44,False
5,1.1086735477050145,0.8323237597942352,0.7632550705467371,A3_llm,rel-stack,longer,44,False
6,1.0571545908848445,0.8133545368909836,0.7658454585537919,A3_llm,rel-stack,longer,44,False
7,1.06040092309316,0.8260701149702072,0.7707506613756614,A3_llm,rel-stack,longer,44,False
8,1.001624936858813,0.8321861624717712,0.7690145502645502,A3_llm,rel-stack,longer,44,False
9,0.9380538413921992,0.8291225880384445,0.7710537918871252,A3_llm,rel-stack,longer,44,False
10,0.8864804059267044,0.8545494228601456,0.7769326866549089,A3_llm,rel-stack,longer,44,False
11,0.8406416773796082,0.8905084133148193,0.7710905349794237,A3_llm,rel-stack,longer,44,False
12,0.7990762889385223,1.0078588277101517,0.7710997207524986,A3_llm,rel-stack,longer,44,False
13,0.7587877959012985,1.0174118131399155,0.770870076425632,A3_llm,rel-stack,longer,44,False
14,0.6815778861443201,1.282910794019699,0.76168430335097,A3_llm,rel-stack,longer,44,False
15,0.6827361285686493,1.1309966295957565,0.770897633744856,A3_llm,rel-stack,longer,44,False
16,0.7003625134627024,1.1279573887586594,0.7765101410934744,A3_llm,rel-stack,longer,44,True
1,1.3101122677326202,1.0094653517007828,0.7236368312757202,A3_llm,rel-stack,proj_high_lr,42,False
2,1.2158864736557007,0.9048932641744614,0.7299566431510875,A3_llm,rel-stack,proj_high_lr,42,False
3,1.1442153702179592,0.9188877940177917,0.7478229717813051,A3_llm,rel-stack,proj_high_lr,42,False
4,1.1038248737653096,0.8744499832391739,0.7535365226337448,A3_llm,rel-stack,proj_high_lr,42,False
5,1.0802762806415558,0.8385910838842392,0.7691707084068196,A3_llm,rel-stack,proj_high_lr,42,False
6,1.0098797728617985,0.9723757952451706,0.7617486037624926,A3_llm,rel-stack,proj_high_lr,42,False
7,1.010072221358617,0.8718187361955643,0.763668430335097,A3_llm,rel-stack,proj_high_lr,42,False
8,0.9387871474027634,0.8107372969388962,0.7719539976484422,A3_llm,rel-stack,proj_high_lr,42,False
9,0.8627945184707642,0.8988174051046371,0.7717335390946503,A3_llm,rel-stack,proj_high_lr,42,False
10,0.8195017029841741,0.8257545530796051,0.7762621252204586,A3_llm,rel-stack,proj_high_lr,42,False
11,0.7468445350726446,0.9668397605419159,0.772826646090535,A3_llm,rel-stack,proj_high_lr,42,False
12,0.6963092982769012,1.1196149289608002,0.7686746766607877,A3_llm,rel-stack,proj_high_lr,42,False
13,0.6672160625457764,0.9646233022212982,0.7728817607289828,A3_llm,rel-stack,proj_high_lr,42,False
14,0.6346090833346049,1.0667244344949722,0.7718253968253969,A3_llm,rel-stack,proj_high_lr,42,False
15,0.5959601054588953,1.038319543004036,0.7546020723104058,A3_llm,rel-stack,proj_high_lr,42,False
16,0.516808328529199,1.1321995556354523,0.7600400499706055,A3_llm,rel-stack,proj_high_lr,42,True
1,1.3239366511503856,1.015975758433342,0.7171149323927102,A3_llm,rel-stack,proj_high_lr,43,False
2,1.2647431095441182,0.9550966024398804,0.7395006613756614,A3_llm,rel-stack,proj_high_lr,43,False
3,1.1544110576311748,0.9105426073074341,0.7469503233392122,A3_llm,rel-stack,proj_high_lr,43,False
4,1.0834424545367558,0.8436607122421265,0.7565586419753086,A3_llm,rel-stack,proj_high_lr,43,False
5,1.0389474481344223,0.9251675754785538,0.7749944885361552,A3_llm,rel-stack,proj_high_lr,43,False
6,0.9655324369668961,0.8583339303731918,0.7522045855379189,A3_llm,rel-stack,proj_high_lr,43,False
7,0.9299949506918589,0.8705075085163116,0.7768592004703117,A3_llm,rel-stack,proj_high_lr,43,False
8,0.9042352735996246,0.9144504368305206,0.7634939006466783,A3_llm,rel-stack,proj_high_lr,43,False
9,0.8082173019647598,0.8616097867488861,0.7617945326278659,A3_llm,rel-stack,proj_high_lr,43,False
10,0.7560829222202301,0.9974149763584137,0.757146531452087,A3_llm,rel-stack,proj_high_lr,43,False
11,0.7233306666215261,0.9208345860242844,0.7563932980599647,A3_llm,rel-stack,proj_high_lr,43,False
12,0.6603831251462301,1.0168646574020386,0.7729276895943563,A3_llm,rel-stack,proj_high_lr,43,False
13,0.5997345348199209,1.5158096104860306,0.7621987066431511,A3_llm,rel-stack,proj_high_lr,43,True
1,1.3113471964995067,1.0057733356952667,0.7190806878306878,A3_llm,rel-stack,proj_high_lr,44,False
2,1.237578938404719,1.0865875035524368,0.737498162845385,A3_llm,rel-stack,proj_high_lr,44,False
3,1.161853313446045,0.990965723991394,0.7587356701940036,A3_llm,rel-stack,proj_high_lr,44,False
4,1.1327835768461227,0.8637301176786423,0.7665435773074661,A3_llm,rel-stack,proj_high_lr,44,False
5,1.046143780152003,0.8547253012657166,0.74864050558495,A3_llm,rel-stack,proj_high_lr,44,False
6,0.9858388205369314,0.8550615608692169,0.7808182686654909,A3_llm,rel-stack,proj_high_lr,44,False
7,0.9294112275044123,0.8300841003656387,0.7779155643738977,A3_llm,rel-stack,proj_high_lr,44,False
8,0.8665055086215337,0.9108610153198242,0.7847038506760728,A3_llm,rel-stack,proj_high_lr,44,False
9,0.8282845914363861,0.9208120256662369,0.7715590094062317,A3_llm,rel-stack,proj_high_lr,44,False
10,0.7483436316251755,0.9401800483465195,0.7819389329805997,A3_llm,rel-stack,proj_high_lr,44,False
11,0.6748286833365759,0.9926877915859222,0.7618863903586126,A3_llm,rel-stack,proj_high_lr,44,False
12,0.6908803110321363,1.1543518751859665,0.7536559376837154,A3_llm,rel-stack,proj_high_lr,44,False
13,0.6345964322487513,1.1281366646289825,0.762961125808348,A3_llm,rel-stack,proj_high_lr,44,False
14,0.6120885262886683,1.0115665346384048,0.7550981040564374,A3_llm,rel-stack,proj_high_lr,44,True
1,0.5025631934404373,0.5184321701526642,0.522339717386157,A3_llm,rel-trial,longer,42,False
2,0.5021610880891482,0.5179254114627838,0.5574430729229491,A3_llm,rel-trial,longer,42,False
3,0.5016185368100802,0.5154751539230347,0.5963058269559818,A3_llm,rel-trial,longer,42,False
4,0.4954625815153122,0.50984326004982,0.6088215190382373,A3_llm,rel-trial,longer,42,False
5,0.4821394185225169,0.4979923218488693,0.6129271485308636,A3_llm,rel-trial,longer,42,False
6,0.47450434416532516,0.4971148669719696,0.6222686841881888,A3_llm,rel-trial,longer,42,False
7,0.46578804155190784,0.5005650520324707,0.6333302060856241,A3_llm,rel-trial,longer,42,False
8,0.45975476255019504,0.4836403429508209,0.6419882147436328,A3_llm,rel-trial,longer,42,False
9,0.4590371549129486,0.4972124546766281,0.6429107528178736,A3_llm,rel-trial,longer,42,False
10,0.4500112111369769,0.4949653446674347,0.6443515205125112,A3_llm,rel-trial,longer,42,False
11,0.4453044335047404,0.4855964779853821,0.6503290311339849,A3_llm,rel-trial,longer,42,False
12,0.4444480339686076,0.5049123018980026,0.6361938714879891,A3_llm,rel-trial,longer,42,False
13,0.43561900158723194,0.4964502155780792,0.6467907737257582,A3_llm,rel-trial,longer,42,False
14,0.42786869903405506,0.5096566081047058,0.634281782888594,A3_llm,rel-trial,longer,42,False
15,0.4240184749166171,0.5123256593942642,0.6440387957415823,A3_llm,rel-trial,longer,42,False
16,0.41401490569114685,0.5200971215963364,0.6366316861672899,A3_llm,rel-trial,longer,42,False
17,0.40881063789129257,0.5125114023685455,0.6332319211576177,A3_llm,rel-trial,longer,42,True
1,0.5026234611868858,0.5181235373020172,0.6059489186424171,A3_llm,rel-trial,longer,43,False
2,0.5024397894740105,0.5180919766426086,0.6163068098052618,A3_llm,rel-trial,longer,43,False
3,0.5015764161944389,0.5179837942123413,0.6103762078994277,A3_llm,rel-trial,longer,43,False
4,0.4942663883169492,0.5117970407009125,0.6130209659621424,A3_llm,rel-trial,longer,43,False
5,0.48262403160333633,0.5018454939126968,0.6063107858773493,A3_llm,rel-trial,longer,43,False
6,0.4761298845211665,0.4921349436044693,0.6269282832750325,A3_llm,rel-trial,longer,43,False
7,0.4692193691929181,0.48763783276081085,0.6355818244363136,A3_llm,rel-trial,longer,43,False
8,0.4627225399017334,0.4861946552991867,0.6482561126523976,A3_llm,rel-trial,longer,43,False
9,0.45626063148180646,0.4856618791818619,0.6533133189479938,A3_llm,rel-trial,longer,43,False
10,0.45051880925893784,0.4937504380941391,0.6498197365070429,A3_llm,rel-trial,longer,43,False
11,0.44764437278111774,0.4864552170038223,0.649819736507043,A3_llm,rel-trial,longer,43,False
12,0.4425386314590772,0.4942551553249359,0.6558687270761574,A3_llm,rel-trial,longer,43,False
13,0.4339647392431895,0.5049056261777878,0.6421892520963729,A3_llm,rel-trial,longer,43,False
14,0.4292973478635152,0.4967506378889084,0.6436858635001049,A3_llm,rel-trial,longer,43,False
15,0.42453761398792267,0.4906872361898422,0.6487832772662494,A3_llm,rel-trial,longer,43,False
16,0.4197290639082591,0.5348926782608032,0.6357828617890537,A3_llm,rel-trial,longer,43,False
17,0.40979185948769253,0.5355110466480255,0.6339735256143925,A3_llm,rel-trial,longer,43,False
18,0.40529817591110867,0.516013577580452,0.6253065819629288,A3_llm,rel-trial,longer,43,True
1,0.5024820442001025,0.518683522939682,0.5963214631945283,A3_llm,rel-trial,longer,44,False
2,0.5021437952915827,0.5185113549232483,0.5876500520463369,A3_llm,rel-trial,longer,44,False
3,0.5013418520490328,0.5173179507255554,0.6180580685224648,A3_llm,rel-trial,longer,44,False
4,0.4925077607234319,0.49817056953907013,0.6033220305666126,A3_llm,rel-trial,longer,44,False
5,0.482371707757314,0.4990917593240738,0.6052653916431007,A3_llm,rel-trial,longer,44,False
6,0.4744044865171115,0.4949668198823929,0.621518144737959,A3_llm,rel-trial,longer,44,False
7,0.4685733566681544,0.4883556365966797,0.6322669418644651,A3_llm,rel-trial,longer,44,False
8,0.465205413599809,0.4860955774784088,0.6368818659840332,A3_llm,rel-trial,longer,44,False
9,0.45585626860459644,0.48619982600212097,0.6484750199920479,A3_llm,rel-trial,longer,44,False
10,0.45157693574825924,0.49320752918720245,0.6503022261536193,A3_llm,rel-trial,longer,44,False
11,0.4503464649120967,0.48903267085552216,0.6495650891935723,A3_llm,rel-trial,longer,44,False
12,0.44148538261651993,0.5009251981973648,0.6456247570798654,A3_llm,rel-trial,longer,44,False
13,0.4385109494129817,0.5106896758079529,0.6472687958756069,A3_llm,rel-trial,longer,44,False
14,0.42909597357114154,0.5017154067754745,0.6462010641577205,A3_llm,rel-trial,longer,44,False
15,0.42417492469151813,0.49552029371261597,0.6481265552472982,A3_llm,rel-trial,longer,44,False
16,0.4189084395766258,0.4954652488231659,0.6479121154043754,A3_llm,rel-trial,longer,44,True
1,0.5025409931937853,0.5182321965694427,0.5660117316464066,A3_llm,rel-trial,proj_high_lr,42,False
2,0.5017907371123632,0.5157851874828339,0.5902054601745005,A3_llm,rel-trial,proj_high_lr,42,False
3,0.49295184512933093,0.5235978066921234,0.6161660836583438,A3_llm,rel-trial,proj_high_lr,42,False
4,0.4797324265042941,0.49209485948085785,0.6312081451400338,A3_llm,rel-trial,proj_high_lr,42,False
5,0.4706798295180003,0.48647889494895935,0.636296623912723,A3_llm,rel-trial,proj_high_lr,42,False
6,0.4637957861026128,0.48545122146606445,0.6539879109538552,A3_llm,rel-trial,proj_high_lr,42,False
7,0.45516881346702576,0.4958222955465317,0.6495606216968446,A3_llm,rel-trial,proj_high_lr,42,False
