epoch,train_loss,val_loss,val_AUROC,dataset,variant,seed
12,0.8223171274540788,0.9109222233295441,0.7899264712074782,rel-stack,llm,43
13,0.8557634444560035,0.9391472160816192,0.7992566199164494,rel-stack,llm,43
14,0.7898700489836225,0.9743784964084625,0.7993474278470574,rel-stack,llm,43
1,1.2489484952668013,0.8889951854944229,0.7509292251044383,rel-stack,llm,44
2,1.101152824143232,0.8287882596254349,0.8000231779919658,rel-stack,llm,44
3,1.0439732943551014,0.8354400485754013,0.8074556972639351,rel-stack,llm,44
4,0.9928045606209059,0.8975233703851699,0.8121788081385873,rel-stack,llm,44
5,0.9738212429870994,0.7828319191932678,0.8109312975757578,rel-stack,llm,44
6,0.9741878347881769,0.7884040325880051,0.8078537142823665,rel-stack,llm,44
7,0.9367797122163287,0.79565070271492,0.8094373606528503,rel-stack,llm,44
8,0.9255778486445799,0.8427080571651459,0.8042356773374529,rel-stack,llm,44
9,0.9027451690980943,0.8585797309875488,0.8142556733902372,rel-stack,llm,44
10,0.8746322514647145,0.8775665134191513,0.8117478366292096,rel-stack,llm,44
11,0.8556626964423616,0.8177621006965637,0.8122165227226709,rel-stack,llm,44
12,0.8305300514576799,0.9463674530386925,0.8030551742395475,rel-stack,llm,44
13,0.8356837711091769,0.9085773169994354,0.8093077396551277,rel-stack,llm,44
14,0.8275193875118837,0.9151625275611878,0.8120435116452017,rel-stack,llm,44
15,0.8073825957411427,0.933362853527069,0.8089152150518537,rel-stack,llm,44
1,0.5027491947015127,0.5194513499736786,0.466788629327329,rel-trial,id,42
2,0.5015012087921301,0.5216842293739319,0.4854292594230675,rel-trial,id,42
3,0.4710350036621094,0.6105659902095795,0.5099111414900889,rel-trial,id,42
4,0.30378682104249793,0.7865782678127289,0.4855409468412565,rel-trial,id,42
5,0.09876198600977659,1.3345083594322205,0.48162295221118756,rel-trial,id,42
6,0.013209801070236912,2.819947838783264,0.4679166722510376,rel-trial,id,42
7,0.0012684576989461978,3.255210757255554,0.46955624355005166,rel-trial,id,42
8,0.00019904920539678037,3.9684841632843018,0.47148396838799317,rel-trial,id,42
9,5.518313158366558e-05,4.109376668930054,0.47098137500614284,rel-trial,id,42
1,0.502239511658748,0.5170555710792542,0.5055218259552625,rel-trial,id,43
2,0.500338401645422,0.5182836055755615,0.5058568882098294,rel-trial,id,43
3,0.457503958294789,0.6029733717441559,0.5200344890747367,rel-trial,id,43
4,0.279870664079984,0.7751950919628143,0.5159377945755654,rel-trial,id,43
5,0.08472088724374771,1.431094765663147,0.5235102015287775,rel-trial,id,43
6,0.012088503960209588,2.1659194231033325,0.5046819365704815,rel-trial,id,43
7,0.001695300787105225,2.5599037408828735,0.5089215909649346,rel-trial,id,43
8,0.00036194932969616883,2.851469039916992,0.5090265771380322,rel-trial,id,43
9,0.00012515280256290376,3.0462361574172974,0.5081241427990655,rel-trial,id,43
10,6.475951901544856e-05,3.1282780170440674,0.5083765563641724,rel-trial,id,43
11,4.806529500456236e-05,3.2286674976348877,0.5081866877532513,rel-trial,id,43
1,0.5025246031582355,0.5196091532707214,0.4653344591425087,rel-trial,id,44
2,0.5011299798885981,0.5248285830020905,0.47584647894245424,rel-trial,id,44
3,0.4732836534579595,0.574110209941864,0.5245377257761159,rel-trial,id,44
4,0.32043640067179996,0.7013806402683258,0.5247968405863143,rel-trial,id,44
5,0.11286874146511157,1.2654426097869873,0.5288399251247549,rel-trial,id,44
6,0.023236885472821694,2.1095495223999023,0.5174522759662078,rel-trial,id,44
7,0.002715601416033072,2.6125253438949585,0.5186272276055558,rel-trial,id,44
8,0.00045920069836332306,3.026175379753113,0.5181268679720692,rel-trial,id,44
9,0.0012696081151564915,2.913103938102722,0.5156809135137309,rel-trial,id,44
10,0.0016640322525442268,3.2559765577316284,0.5182385553902582,rel-trial,id,44
11,0.001858416581550652,3.1120210886001587,0.5142200420838192,rel-trial,id,44
1,0.49724606176217395,0.5036447048187256,0.6541085333654993,rel-trial,column,42
2,0.47789864242076874,0.4867960214614868,0.6595767493600311,rel-trial,column,42
3,0.46918319786588353,0.4808052033185959,0.6751951179195761,rel-trial,column,42
4,0.46182189881801605,0.4795660674571991,0.67987258699333,rel-trial,column,42
5,0.4578460156917572,0.4827476739883423,0.6713843432109686,rel-trial,column,42
6,0.45118987436095875,0.48414765298366547,0.672970304549252,rel-trial,column,42
7,0.4496132756272952,0.4877456873655319,0.6744445784693464,rel-trial,column,42
8,0.44237444301446277,0.4888821840286255,0.6800289493787947,rel-trial,column,42
9,0.44260553767283756,0.4934223145246506,0.6661841770200903,rel-trial,column,42
10,0.43449459100763005,0.506335511803627,0.6682481605082224,rel-trial,column,42
11,0.43186357493201893,0.5069093406200409,0.6756150626119666,rel-trial,column,42
12,0.42781299849351245,0.5007498264312744,0.6611537757048593,rel-trial,column,42
13,0.42312661310036975,0.5036681443452835,0.656601396539477,rel-trial,column,42
14,0.41488539675871533,0.4945538640022278,0.6589647023083556,rel-trial,column,42
1,0.49703797573844594,0.49965745210647583,0.6137759729090999,rel-trial,column,43
2,0.4774624469379584,0.49880921840667725,0.6675512310187233,rel-trial,column,43
3,0.47240210448702175,0.48134250938892365,0.6678594882929247,rel-trial,column,43
4,0.46166811262567836,0.4812271147966385,0.6643256983814261,rel-trial,column,43
5,0.4547206548353036,0.4809073954820633,0.671531770602978,rel-trial,column,43
6,0.4492576445142428,0.49635037779808044,0.6635215489704653,rel-trial,column,43
7,0.44330743948618573,0.48850008845329285,0.6715273031062504,rel-trial,column,43
8,0.44180282826224965,0.49211545288562775,0.6614575654823334,rel-trial,column,43
9,0.4342520336310069,0.5150229334831238,0.6507981182903784,rel-trial,column,43
10,0.4318674070139726,0.5057063102722168,0.6321731244331863,rel-trial,column,43
11,0.4303377754986286,0.5098195672035217,0.6556140797626866,rel-trial,column,43
1,0.4958268292248249,0.519873708486557,0.5831110753711373,rel-trial,column,44
2,0.48401640479763347,0.502327099442482,0.6339065131634791,rel-trial,column,44
3,0.47231321036815643,0.486107736825943,0.6559893494878015,rel-trial,column,44
4,0.46313677976528805,0.4867618680000305,0.6691505948471893,rel-trial,column,44
5,0.456955232967933,0.4859214872121811,0.6616407328481632,rel-trial,column,44
6,0.4551844336092472,0.48264704644680023,0.6729345645754315,rel-trial,column,44
7,0.45560671264926594,0.4877498000860214,0.6500609813303312,rel-trial,column,44
8,0.4467925615608692,0.49617092311382294,0.6664209543466509,rel-trial,column,44
9,0.44344642013311386,0.48563627898693085,0.660407703751357,rel-trial,column,44
10,0.4354550118247668,0.5218348801136017,0.6554443148870392,rel-trial,column,44
11,0.43165748690565425,0.4953848570585251,0.6603094188233508,rel-trial,column,44
12,0.42592892547448474,0.4943819046020508,0.6577272057148219,rel-trial,column,44
1,0.5027303944031397,0.5175935626029968,0.5337430027832505,rel-trial,llm,42
2,0.5015048049390316,0.5165152847766876,0.6042512698859448,rel-trial,llm,42
3,0.48888612041870755,0.5017413347959518,0.6062616434133463,rel-trial,llm,42
4,0.47774383549888927,0.48447321355342865,0.6513163479107752,rel-trial,llm,42
5,0.4686065266529719,0.4905921220779419,0.668020318175117,rel-trial,llm,42
6,0.4676482304930687,0.48061513900756836,0.6616228628612529,rel-trial,llm,42
7,0.45799128090341884,0.4913412928581238,0.6584330701977761,rel-trial,llm,42
8,0.45395715658863384,0.4841984063386917,0.6594918669222075,rel-trial,llm,42
9,0.4529070369899273,0.4821877181529999,0.662735269546415,rel-trial,llm,42
10,0.44747625291347504,0.47707341611385345,0.6682124205344019,rel-trial,llm,42
11,0.44313305616378784,0.48958009481430054,0.6581471504072123,rel-trial,llm,42
12,0.4388306178152561,0.4866223931312561,0.6559714795008913,rel-trial,llm,42
13,0.43832985684275627,0.49923302233219147,0.6520981598380979,rel-trial,llm,42
14,0.429624284307162,0.4978279322385788,0.6591880771447336,rel-trial,llm,42
15,0.4267580695450306,0.5180879533290863,0.6423456144818374,rel-trial,llm,42
16,0.42745983103911084,0.5003440082073212,0.6474608982348921,rel-trial,llm,42
1,0.5026913024485111,0.5186309218406677,0.48523492331541873,rel-trial,llm,43
2,0.5011754321555296,0.5079551339149475,0.5888339386791399,rel-trial,llm,43
3,0.48927556723356247,0.4967314898967743,0.6098892507561239,rel-trial,llm,43
4,0.48000818366805714,0.49250784516334534,0.6226394864165762,rel-trial,llm,43
5,0.47248726710677147,0.47828802466392517,0.6627844120104183,rel-trial,llm,43
6,0.4655316099524498,0.4815106838941574,0.6581873578777604,rel-trial,llm,43
7,0.4619409901400407,0.48330000042915344,0.661511175443064,rel-trial,llm,43
8,0.45851803074280423,0.48526525497436523,0.6657374273473344,rel-trial,llm,43
9,0.4528051937619845,0.48236405849456787,0.6569990037482297,rel-trial,llm,43
10,0.4487787572046121,0.5006503313779831,0.6516692801522523,rel-trial,llm,43
11,0.4443172800044219,0.4948935955762863,0.650043111343421,rel-trial,llm,43
12,0.43899815529584885,0.4895514100790024,0.6538695222905748,rel-trial,llm,43
13,0.4340133008857568,0.5003657341003418,0.6471526409606905,rel-trial,llm,43
14,0.43107261632879573,0.5116161108016968,0.639151354321633,rel-trial,llm,43
1,0.5023750054339567,0.5201743543148041,0.4948802487502178,rel-trial,llm,44
2,0.5014150813221931,0.5136991441249847,0.6116941194340575,rel-trial,llm,44
3,0.4916035619874795,0.5079681277275085,0.629291589043911,rel-trial,llm,44
4,0.4832768800357978,0.4927573502063751,0.6318469971720746,rel-trial,llm,44
5,0.4743374747534593,0.49042893946170807,0.6509902206496634,rel-trial,llm,44
6,0.4686390111843745,0.4881408363580704,0.6524287545959373,rel-trial,llm,44
7,0.4630022707084815,0.4829663187265396,0.6583749927403177,rel-trial,llm,44
8,0.4584813863039017,0.48020312190055847,0.6648439280018228,rel-trial,llm,44
9,0.45469989875952405,0.4973021596670151,0.6539030285160317,rel-trial,llm,44
10,0.4503142436345418,0.48573416471481323,0.6670464038885092,rel-trial,llm,44
11,0.4484504188100497,0.4911271333694458,0.6398438163144046,rel-trial,llm,44
12,0.4443941650291284,0.4916831701993942,0.6637270538199331,rel-trial,llm,44
13,0.4383455961942673,0.5010684281587601,0.6504541210423563,rel-trial,llm,44
14,0.43579716856280964,0.49664506316185,0.6541889483065955,rel-trial,llm,44
15,0.4340176632006963,0.49779604375362396,0.654121935855682,rel-trial,llm,44
16,0.4271882188816865,0.5024930834770203,0.6407194456730061,rel-trial,llm,44
